condition,evidence_channel,density_percent,evidence_seed,source_model,rna_count,actual_evidence_item_count,sum_tp,sum_fp,sum_fn,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,macro_delta_precision,macro_delta_recall,macro_delta_f1,micro_delta_precision,micro_delta_recall,micro_delta_f1,beneficial_edits,harmful_edits,modified_pair_count,modification_precision,correct_pair_preservation,modified_rna_count,modified_rna_fraction,evidence_compliant_before_count,evidence_compliant_after_count,evidence_compliance_before,evidence_compliance_after,direct_recovery_count,directly_inserted_pair_count,local_conflicting_pairs_before,local_conflicting_pairs_removed,local_conflict_correction_rate,non_evidenced_changed_pair_count
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,rnafold,121,185,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,160,160,0.8648648648648649,0.8648648648648649,0,0,25,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,trrosettarna2_native_ss,121,185,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,130,130,0.7027027027027027,0.7027027027027027,0,0,55,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,petfold,121,185,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,156,156,0.8432432432432433,0.8432432432432433,0,0,29,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,rnafold,121,185,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,157,157,0.8486486486486486,0.8486486486486486,0,0,28,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,trrosettarna2_native_ss,121,185,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,131,131,0.7081081081081081,0.7081081081081081,0,0,54,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,petfold,121,333,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,267,267,0.8018018018018018,0.8018018018018018,0,0,59,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,rnafold,121,333,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,281,281,0.8438438438438438,0.8438438438438438,0,0,47,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,trrosettarna2_native_ss,121,333,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,217,217,0.6516516516516516,0.6516516516516516,0,0,103,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,petfold,121,333,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,280,280,0.8408408408408409,0.8408408408408409,0,0,51,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,rnafold,121,333,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,283,283,0.8498498498498499,0.8498498498498499,0,0,48,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,trrosettarna2_native_ss,121,333,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,228,228,0.6846846846846847,0.6846846846846847,0,0,102,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,petfold,121,333,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,288,288,0.8648648648648649,0.8648648648648649,0,0,44,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,rnafold,121,333,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,290,290,0.8708708708708709,0.8708708708708709,0,0,42,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,trrosettarna2_native_ss,121,333,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,222,222,0.6666666666666666,0.6666666666666666,0,0,103,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,petfold,121,333,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,275,275,0.8258258258258259,0.8258258258258259,0,0,53,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,rnafold,121,333,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,282,282,0.8468468468468469,0.8468468468468469,0,0,47,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,trrosettarna2_native_ss,121,333,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,219,219,0.6576576576576577,0.6576576576576577,0,0,106,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,petfold,121,333,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,276,276,0.8288288288288288,0.8288288288288288,0,0,56,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,rnafold,121,333,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,278,278,0.8348348348348348,0.8348348348348348,0,0,54,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,trrosettarna2_native_ss,121,333,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,225,225,0.6756756756756757,0.6756756756756757,0,0,103,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,petfold,121,873,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,722,722,0.827033218785796,0.827033218785796,0,0,122,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,rnafold,121,873,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,737,737,0.8442153493699885,0.8442153493699885,0,0,112,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,trrosettarna2_native_ss,121,873,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,598,598,0.6849942726231386,0.6849942726231386,0,0,218,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,petfold,121,873,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,738,738,0.845360824742268,0.845360824742268,0,0,119,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,rnafold,121,873,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,755,755,0.8648339060710195,0.8648339060710195,0,0,103,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,trrosettarna2_native_ss,121,873,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,581,581,0.6655211912943871,0.6655211912943871,0,0,226,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,petfold,121,873,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,728,728,0.8339060710194731,0.8339060710194731,0,0,122,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,rnafold,121,873,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,750,750,0.8591065292096219,0.8591065292096219,0,0,105,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,trrosettarna2_native_ss,121,873,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,589,589,0.6746849942726232,0.6746849942726232,0,0,224,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,petfold,121,873,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,739,739,0.8465063001145475,0.8465063001145475,0,0,117,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,rnafold,121,873,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,756,756,0.865979381443299,0.865979381443299,0,0,103,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,trrosettarna2_native_ss,121,873,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,586,586,0.6712485681557846,0.6712485681557846,0,0,228,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,petfold,121,873,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,721,721,0.8258877434135166,0.8258877434135166,0,0,128,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,rnafold,121,873,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,739,739,0.8465063001145475,0.8465063001145475,0,0,112,0,0.0,0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,trrosettarna2_native_ss,121,873,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,587,587,0.6723940435280642,0.6723940435280642,0,0,232,0,0.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,101,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,101,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,101,trrosettarna2_native_ss,121,0,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,103,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,103,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,103,trrosettarna2_native_ss,121,0,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,107,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,107,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,107,trrosettarna2_native_ss,121,0,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,109,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,109,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,109,trrosettarna2_native_ss,121,0,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,113,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,113,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,0,113,trrosettarna2_native_ss,121,0,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,101,petfold,121,121,1474,232,202,0.9001649207805182,0.9159216557931046,0.9036720175945346,0.8640093786635404,0.8794749403341289,0.8716735659373152,0.0049093184274679735,0.008142895901160364,0.0068227963459608285,0.0054413035461695625,0.0065632458233889635,0.005993092564534064,20,0,20,1.0,1.0,11,0.09090909090909091,110,121,0.9090909090909091,1.0,11,11,9,9,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,101,rnafold,121,121,1481,216,195,0.9094239156062789,0.9205043155461452,0.9108037102564461,0.8727165586328816,0.8836515513126492,0.8781500148235992,0.0024864994444597777,0.006637284891417123,0.004986098348490029,0.0026633985620014844,0.004773269689737458,0.0037065597924327287,12,0,12,1.0,1.0,8,0.06611570247933884,113,121,0.9338842975206612,1.0,8,8,4,4,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,101,trrosettarna2_native_ss,121,121,1471,414,205,0.7959976619444413,0.9170564797295555,0.8481292573568602,0.7803713527851459,0.8776849642004774,0.8261724234765515,0.005434006261031009,0.004971569114427872,0.005257893143565331,0.008580544544258384,0.005966587112171906,0.0074556961019367485,28,0,28,1.0,1.0,10,0.08264462809917356,111,121,0.9173553719008265,1.0,10,10,18,18,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,103,petfold,121,121,1472,234,204,0.899706465712776,0.9132400929354727,0.9017623547755784,0.8628370457209847,0.8782816229116945,0.8704908338261383,0.004450863359725758,0.0054613330435285155,0.004913133527004616,0.004268970603613864,0.005369928400954627,0.004810360453357254,16,0,16,1.0,1.0,9,0.0743801652892562,112,121,0.9256198347107438,1.0,9,9,7,7,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,103,rnafold,121,121,1482,213,194,0.9114044368290912,0.9193283636982564,0.9107399307228851,0.8743362831858407,0.8842482100238663,0.8792643132601602,0.004467020667272029,0.0054613330435285155,0.0049223188149289466,0.004283123114960596,0.005369928400954627,0.004820858228993696,16,0,16,1.0,1.0,9,0.0743801652892562,112,121,0.9256198347107438,1.0,9,9,7,7,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,103,trrosettarna2_native_ss,121,121,1472,414,204,0.7982272624252925,0.9191177830507404,0.8501841069992374,0.7804878048780488,0.8782816229116945,0.8265019651880966,0.007663606741882136,0.007032872435612618,0.0073127427859425685,0.00869699663716128,0.0065632458233890745,0.007785237813481838,29,0,29,1.0,1.0,11,0.09090909090909091,110,121,0.9090909090909091,1.0,11,11,18,18,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,107,petfold,121,121,1471,237,205,0.8992996643516578,0.9150580615158547,0.9028697997869889,0.8612412177985949,0.8776849642004774,0.8693853427895981,0.0040440619986074535,0.007279301623910504,0.006020578538415091,0.0026731426812239834,0.004773269689737458,0.003704869416817025,12,0,12,1.0,1.0,8,0.06611570247933884,113,121,0.9338842975206612,1.0,8,8,4,4,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,107,rnafold,121,121,1481,216,195,0.910952619459319,0.9211463322786385,0.9118412918562259,0.8727165586328816,0.8836515513126492,0.8781500148235992,0.0040152032974999485,0.007279301623910504,0.006023679948269672,0.0026633985620014844,0.004773269689737458,0.0037065597924327287,12,0,12,1.0,1.0,8,0.06611570247933884,113,121,0.9338842975206612,1.0,8,8,4,4,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,107,trrosettarna2_native_ss,121,121,1469,417,207,0.7965660190630222,0.9178087929554417,0.8487332045389484,0.778897136797455,0.8764916467780429,0.8248175182481752,0.006002363379611799,0.005723882340314037,0.005861840325653474,0.007106328556567454,0.004773269689737458,0.006100790873560413,23,0,23,1.0,1.0,8,0.06611570247933884,113,121,0.9338842975206612,1.0,8,8,15,15,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,109,petfold,121,121,1472,233,204,0.8998587762621724,0.9137597741067263,0.9022134200812625,0.8633431085043989,0.8782816229116945,0.8707482993197279,0.004603173909122147,0.0059810142147820634,0.005364198832688559,0.004775033387028005,0.005369928400954627,0.005067825946946769,17,0,17,1.0,1.0,9,0.0743801652892562,112,121,0.9256198347107438,1.0,9,9,8,8,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,109,rnafold,121,121,1482,212,194,0.9115841006607185,0.9198480448695101,0.9111991325543756,0.8748524203069658,0.8842482100238663,0.8795252225519288,0.004646684498899346,0.0059810142147820634,0.005381520646419463,0.004799260236085678,0.005369928400954627,0.0050817675207622814,17,0,17,1.0,1.0,9,0.0743801652892562,112,121,0.9256198347107438,1.0,9,9,8,8,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,109,trrosettarna2_native_ss,121,121,1469,416,207,0.7952193180794408,0.9162129227595165,0.8472697708615433,0.7793103448275862,0.8764916467780429,0.8250491434990171,0.004655662396030416,0.00412801214438869,0.00439840664824839,0.007519536586698683,0.004773269689737458,0.006332416124402385,24,0,24,1.0,1.0,8,0.06611570247933884,113,121,0.9338842975206612,1.0,8,8,16,16,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,113,petfold,121,121,1474,234,202,0.9009108273650432,0.9171408248741406,0.9049286208180869,0.8629976580796253,0.8794749403341289,0.8711583924349882,0.005655225011993031,0.009362064982196468,0.008079399569513084,0.004429582962254375,0.0065632458233889635,0.005477919062207071,18,0,18,1.0,1.0,11,0.09090909090909091,110,121,0.9090909090909091,1.0,11,11,7,7,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,113,rnafold,121,121,1483,214,193,0.9120788709716988,0.922742950765753,0.9133999632357214,0.8738951090159104,0.8848448687350835,0.8793359027571894,0.005141454809879588,0.008875920111024858,0.007582351327765229,0.0038419489450303157,0.005966587112171795,0.00489244772602293,16,0,16,1.0,1.0,10,0.08264462809917356,111,121,0.9173553719008265,1.0,10,10,6,6,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,1,113,trrosettarna2_native_ss,121,121,1473,412,203,0.7985100423083801,0.9188459637967229,0.8502493869940662,0.7814323607427056,0.8788782816229117,0.827295703454086,0.00794638662496975,0.006761053181595222,0.007378022780771212,0.009641552501818085,0.007159904534606243,0.008578976079471223,32,0,32,1.0,1.0,12,0.09917355371900827,109,121,0.9008264462809917,1.0,12,12,20,20,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,101,petfold,121,130,1477,231,199,0.8997897986814085,0.9160782510842941,0.904001232447714,0.8647540983606558,0.8812649164677804,0.8729314420803782,0.004534196328358237,0.008299491192349951,0.007152011199140186,0.006186023243284877,0.008353221957040469,0.007250968707597116,24,0,24,1.0,1.0,12,0.09917355371900827,116,130,0.8923076923076924,1.0,14,14,10,10,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,101,rnafold,121,130,1487,209,189,0.9110572665016686,0.922166521847078,0.9127644298147589,0.8767688679245284,0.8872315035799523,0.8819691577698695,0.004119850339849569,0.008299491192349951,0.006946817906802744,0.006715707853648278,0.00835322195704058,0.007525702738703011,25,0,25,1.0,1.0,12,0.09917355371900827,116,130,0.8923076923076924,1.0,14,14,11,11,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,101,trrosettarna2_native_ss,121,130,1477,412,199,0.796511281492436,0.9185268324295439,0.8491447281482141,0.7818951826363155,0.8812649164677804,0.8286115007012623,0.005947625809025525,0.00644192181441619,0.006273363934919203,0.010104374395427995,0.009546539379474916,0.009894773326647566,36,0,36,1.0,1.0,12,0.09917355371900827,114,130,0.8769230769230769,1.0,16,16,20,20,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,103,petfold,121,130,1473,233,203,0.8998146066130115,0.9145069088156333,0.9025056391211106,0.8634232121922626,0.8788782816229117,0.8710821998817267,0.0045590042599611994,0.0067281489236892325,0.005656417872536822,0.004855137074891713,0.005966587112171795,0.005401726508945659,18,0,18,1.0,1.0,9,0.0743801652892562,120,130,0.9230769230769231,1.0,10,10,8,8,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,103,rnafold,121,130,1483,214,193,0.9112332891601971,0.9205951795784172,0.911348291977418,0.8738951090159104,0.8848448687350835,0.8793359027571894,0.0042958729983779255,0.0067281489236892325,0.005530680069461812,0.0038419489450303157,0.005966587112171795,0.00489244772602293,16,0,16,1.0,1.0,9,0.0743801652892562,120,130,0.9230769230769231,1.0,10,10,6,6,1.0,0
