variant,fold,seed,mode,source_model,macro_delta_f1,micro_delta_f1,modification_precision,correct_pair_preservation,modified_pair_count,modified_rna_count
POOLED_SOURCE_AWARE,0,41,LEARNED_SELECTIVE,rnafold,-0.0004649122807017569,-0.0016082088573851072,0.0,0.9967637540453075,1,1
POOLED_SOURCE_AWARE,0,41,LEARNED_SELECTIVE,petfold,0.0005378527921260679,-0.0038175224279441977,0.3333333333333333,0.987012987012987,6,4
POOLED_SOURCE_AWARE,0,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.051460649694288735,0.06253062620289296,0.9615384615384616,0.9936708860759493,52,18
POOLED_SOURCE_AWARE,0,53,LEARNED_UNGATED,rnafold,-0.08696932200667817,-0.12725904568383872,0.14893617021276595,0.7411003236245954,94,18
POOLED_SOURCE_AWARE,0,53,LEARNED_UNGATED,petfold,-0.07464026324459583,-0.11284779957876068,0.22,0.7467532467532467,100,18
POOLED_SOURCE_AWARE,0,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.017636387529755507,0.011702859009817379,0.5943396226415094,0.8639240506329114,106,24
POOLED_SOURCE_AWARE,0,53,LEARNED_SELECTIVE,rnafold,-0.003619749815401989,-0.008659195641213868,0.2222222222222222,0.9773462783171522,9,3
POOLED_SOURCE_AWARE,0,53,LEARNED_SELECTIVE,petfold,-0.0006167292613312414,-0.008647493198600809,0.3888888888888889,0.9642857142857143,18,8
POOLED_SOURCE_AWARE,0,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05951536457751848,0.06964187420426993,0.9649122807017544,0.9936708860759493,57,19
POOLED_SOURCE_AWARE,0,67,LEARNED_UNGATED,rnafold,-0.0834243498604176,-0.13009219171802577,0.15463917525773196,0.7346278317152104,97,17
POOLED_SOURCE_AWARE,0,67,LEARNED_UNGATED,petfold,-0.07257873638201459,-0.11701890989988872,0.21568627450980393,0.7402597402597403,102,17
POOLED_SOURCE_AWARE,0,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.0184623464994183,0.011702859009817379,0.5943396226415094,0.8639240506329114,106,24
POOLED_SOURCE_AWARE,0,67,LEARNED_SELECTIVE,rnafold,-0.0027152178058680886,-0.006461510773208445,0.0,0.9870550161812298,4,3
POOLED_SOURCE_AWARE,0,67,LEARNED_SELECTIVE,petfold,-9.479155882814006e-05,-0.0038175224279441977,0.3333333333333333,0.987012987012987,6,5
POOLED_SOURCE_AWARE,0,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.056069712674319455,0.06710917525172189,1.0,1.0,51,19
POOLED_SOURCE_AWARE,1,17,LEARNED_UNGATED,rnafold,-0.03345183167038396,-0.03752024867562709,0.3409090909090909,0.8806584362139918,44,18
POOLED_SOURCE_AWARE,1,17,LEARNED_UNGATED,petfold,-0.03696965986506973,-0.042165401166120886,0.35294117647058826,0.8636363636363636,51,20
POOLED_SOURCE_AWARE,1,17,LEARNED_UNGATED,trrosettarna2_native_ss,-0.004909552474231814,0.009308871647591754,0.5974025974025974,0.8739837398373984,77,23
POOLED_SOURCE_AWARE,1,29,LEARNED_UNGATED,rnafold,-0.04209856403492785,-0.042585137634642556,0.2926829268292683,0.8806584362139918,41,19
POOLED_SOURCE_AWARE,1,29,LEARNED_UNGATED,petfold,-0.041036934937392806,-0.0375202960665858,0.3673469387755102,0.871900826446281,49,19
POOLED_SOURCE_AWARE,1,29,LEARNED_UNGATED,trrosettarna2_native_ss,-0.0031855779582164365,0.012092808577870096,0.6081081081081081,0.8821138211382114,74,23
POOLED_SOURCE_AWARE,1,41,LEARNED_UNGATED,rnafold,-0.03181183120962878,-0.030703949515830664,0.36585365853658536,0.8930041152263375,41,18
POOLED_SOURCE_AWARE,1,41,LEARNED_UNGATED,petfold,-0.034906822652143434,-0.03351228003452167,0.3877551020408163,0.8760330578512396,49,19
POOLED_SOURCE_AWARE,1,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.005864838191463194,0.016133212618274162,0.6216216216216216,0.8861788617886179,74,23
POOLED_SOURCE_AWARE,1,53,LEARNED_UNGATED,rnafold,-0.04713104988179808,-0.04548837616566692,0.29545454545454547,0.8724279835390947,44,19
POOLED_SOURCE_AWARE,1,53,LEARNED_UNGATED,petfold,-0.04587683375335594,-0.04450200141276195,0.34615384615384615,0.859504132231405,52,20
POOLED_SOURCE_AWARE,1,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.0049020903074703985,0.023325131810193356,0.6521739130434783,0.9024390243902439,69,22
POOLED_SOURCE_AWARE,1,67,LEARNED_UNGATED,rnafold,-0.03983933605517937,-0.04210989010989008,0.32608695652173914,0.8724279835390947,46,20
POOLED_SOURCE_AWARE,1,67,LEARNED_UNGATED,petfold,-0.04218483369479465,-0.03939829140818174,0.38181818181818183,0.859504132231405,55,21
POOLED_SOURCE_AWARE,1,67,LEARNED_UNGATED,trrosettarna2_native_ss,-0.0010661182073724619,0.013867641931650798,0.6133333333333333,0.8821138211382114,75,23
POOLED_SOURCE_AWARE,2,17,LEARNED_UNGATED,rnafold,-0.09935860874194385,-0.08970266790430281,0.42613636363636365,0.7130681818181818,176,23
POOLED_SOURCE_AWARE,2,17,LEARNED_UNGATED,petfold,-0.09184905189486368,-0.0764956092206367,0.45714285714285713,0.7270114942528736,175,23
POOLED_SOURCE_AWARE,2,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.03449044333888692,0.04430951587054033,0.7359550561797753,0.863768115942029,178,23
POOLED_SOURCE_AWARE,2,29,LEARNED_UNGATED,rnafold,-0.08075307764143608,-0.07309161426808486,0.4444444444444444,0.7443181818181818,162,21
POOLED_SOURCE_AWARE,2,29,LEARNED_UNGATED,petfold,-0.06914835884943323,-0.051412827763683056,0.4935897435897436,0.7729885057471264,156,23
POOLED_SOURCE_AWARE,2,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.037296371136001594,0.055879272487546094,0.7692307692307693,0.8869565217391304,169,23
POOLED_SOURCE_AWARE,2,29,LEARNED_SELECTIVE,rnafold,-0.004822024928044309,-0.004051429554785324,0.5,0.9772727272727273,16,5
POOLED_SOURCE_AWARE,2,29,LEARNED_SELECTIVE,petfold,-0.0014220471391466506,0.0009087777309944034,0.6363636363636364,0.9770114942528736,22,7
POOLED_SOURCE_AWARE,2,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.07227739878771859,0.09653389322739658,0.96,0.9855072463768116,125,21
POOLED_SOURCE_AWARE,2,41,LEARNED_UNGATED,rnafold,-0.09266784432928628,-0.08434550524102769,0.43352601156069365,0.7215909090909091,173,23
POOLED_SOURCE_AWARE,2,41,LEARNED_UNGATED,petfold,-0.0938625593278614,-0.08186736911149617,0.449438202247191,0.7183908045977011,178,23
POOLED_SOURCE_AWARE,2,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.04601585753253514,0.06161799268572876,0.7901234567901234,0.9014492753623189,162,23
POOLED_SOURCE_AWARE,2,41,LEARNED_SELECTIVE,rnafold,0.0012313526701824538,0.005507921601151322,0.8888888888888888,0.9971590909090909,9,2
POOLED_SOURCE_AWARE,2,41,LEARNED_SELECTIVE,petfold,0.0027118748096103588,0.006441120902543562,0.7777777777777778,0.9885057471264368,18,6
POOLED_SOURCE_AWARE,2,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06129425717025092,0.08584362794303269,0.956140350877193,0.9855072463768116,114,20
POOLED_SOURCE_AWARE,2,53,LEARNED_UNGATED,rnafold,-0.09863743721421377,-0.08452812328989989,0.4251497005988024,0.7272727272727273,167,23
POOLED_SOURCE_AWARE,2,53,LEARNED_UNGATED,petfold,-0.09138236777656399,-0.07220556884378604,0.4583333333333333,0.7385057471264368,168,22
POOLED_SOURCE_AWARE,2,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.036115320661972955,0.04826851761754947,0.7417582417582418,0.863768115942029,182,23
POOLED_SOURCE_AWARE,2,67,LEARNED_UNGATED,rnafold,-0.08689397639139212,-0.07925640043602511,0.4329268292682927,0.7357954545454546,164,23
POOLED_SOURCE_AWARE,2,67,LEARNED_UNGATED,petfold,-0.07846784745138564,-0.06787780466909721,0.4634146341463415,0.7471264367816092,164,23
POOLED_SOURCE_AWARE,2,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.03685130437124093,0.044145985712308544,0.7411764705882353,0.8724637681159421,170,23
POOLED_SOURCE_AWARE,3,17,LEARNED_UNGATED,rnafold,-0.03790609375399784,-0.040137979632660414,0.2,0.9024390243902439,35,15
POOLED_SOURCE_AWARE,3,17,LEARNED_UNGATED,petfold,-0.03917431043593326,-0.03725950474086348,0.29545454545454547,0.8908450704225352,44,16
POOLED_SOURCE_AWARE,3,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.045052118085588934,0.08022018753795324,0.8974358974358975,0.9695817490494296,78,21
POOLED_SOURCE_AWARE,3,17,LEARNED_SELECTIVE,rnafold,-0.008917014324778849,-0.010517915353505214,0.0,0.9790940766550522,6,6
POOLED_SOURCE_AWARE,3,17,LEARNED_SELECTIVE,petfold,-0.003916700856723447,-0.004516535296289037,0.4,0.9788732394366197,10,6
POOLED_SOURCE_AWARE,3,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.0510405636644079,0.0848612574639972,0.9444444444444444,0.9847908745247148,72,20
POOLED_SOURCE_AWARE,3,29,LEARNED_UNGATED,rnafold,-0.0365020983932502,-0.04433864008332089,0.20512820512820512,0.89198606271777,39,14
POOLED_SOURCE_AWARE,3,29,LEARNED_UNGATED,petfold,-0.02363171008807929,-0.02689140358627573,0.3142857142857143,0.9154929577464789,35,14
POOLED_SOURCE_AWARE,3,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.047364687029322984,0.08286943286347703,0.8902439024390244,0.9657794676806084,82,21
POOLED_SOURCE_AWARE,3,29,LEARNED_SELECTIVE,rnafold,-0.006855191950456478,-0.006988839965810678,0.0,0.9860627177700348,4,4
POOLED_SOURCE_AWARE,3,29,LEARNED_SELECTIVE,petfold,-0.007704579644602236,-0.007838794432501683,0.3,0.9753521126760564,10,6
POOLED_SOURCE_AWARE,3,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05098920978952461,0.08637747336377477,0.9452054794520548,0.9847908745247148,73,21
POOLED_SOURCE_AWARE,3,41,LEARNED_UNGATED,rnafold,-0.04734183093435438,-0.0482154650127774,0.1951219512195122,0.8850174216027874,41,17
POOLED_SOURCE_AWARE,3,41,LEARNED_UNGATED,petfold,-0.04820106272315794,-0.04512585175914341,0.2708333333333333,0.8767605633802817,48,18
POOLED_SOURCE_AWARE,3,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.040759388916870615,0.07855054152105712,0.8604651162790697,0.9543726235741445,86,22
POOLED_SOURCE_AWARE,3,41,LEARNED_SELECTIVE,rnafold,-0.0008768746976294169,-0.0017386171554291119,0.0,0.9965156794425087,1,1
POOLED_SOURCE_AWARE,3,41,LEARNED_SELECTIVE,petfold,-0.003269472268318386,-0.004263515560749664,0.375,0.9823943661971831,8,4
POOLED_SOURCE_AWARE,3,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05072310334694758,0.08525147863786409,0.9571428571428572,0.9885931558935361,70,20
POOLED_SOURCE_AWARE,3,53,LEARNED_UNGATED,rnafold,-0.060310544477449844,-0.059161845047370876,0.13953488372093023,0.8710801393728222,43,17
POOLED_SOURCE_AWARE,3,53,LEARNED_UNGATED,petfold,-0.049657333552399034,-0.04585501453070984,0.23255813953488372,0.8838028169014085,43,18
POOLED_SOURCE_AWARE,3,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.0408009109533068,0.07743995248171665,0.8674698795180723,0.9581749049429658,83,22
POOLED_SOURCE_AWARE,3,53,LEARNED_SELECTIVE,rnafold,-0.0038568661833680296,-0.005233008872426503,0.0,0.9895470383275261,3,3
POOLED_SOURCE_AWARE,3,53,LEARNED_SELECTIVE,petfold,-0.004706253877513787,-0.006048190420446797,0.3333333333333333,0.9788732394366197,9,5
POOLED_SOURCE_AWARE,3,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.04917989347040438,0.0833502163625125,0.9436619718309859,0.9847908745247148,71,20
POOLED_SOURCE_AWARE,3,67,LEARNED_UNGATED,rnafold,-0.045158886103800984,-0.045530491709955156,0.16666666666666666,0.8954703832752613,36,17
POOLED_SOURCE_AWARE,3,67,LEARNED_UNGATED,petfold,-0.0549975676735052,-0.05066230162876284,0.24489795918367346,0.8697183098591549,49,20
POOLED_SOURCE_AWARE,3,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.03634425649665234,0.07243465025478135,0.8536585365853658,0.9543726235741445,82,23
POOLED_SOURCE_AWARE,3,67,LEARNED_SELECTIVE,rnafold,-0.0040772815438696,-0.005233008872426503,0.0,0.9895470383275261,3,3
POOLED_SOURCE_AWARE,3,67,LEARNED_SELECTIVE,petfold,-0.002902502073761984,-0.004516535296289037,0.4,0.9788732394366197,10,6
POOLED_SOURCE_AWARE,3,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05171516683901108,0.08525147863786409,0.9571428571428572,0.9885931558935361,70,20
POOLED_SOURCE_AWARE,4,17,LEARNED_UNGATED,rnafold,-0.0397384350082332,-0.038763636363636333,0.33962264150943394,0.875886524822695,53,15
POOLED_SOURCE_AWARE,4,17,LEARNED_UNGATED,petfold,-0.032170587397376625,-0.028276182881446066,0.39215686274509803,0.8896797153024911,51,14
POOLED_SOURCE_AWARE,4,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.0681584284670058,0.05491701161435514,0.7916666666666666,0.9484536082474226,72,22
POOLED_SOURCE_AWARE,4,17,LEARNED_SELECTIVE,rnafold,-0.0012299229387189674,-0.0020784565916398545,0.3333333333333333,0.9929078014184397,3,2
POOLED_SOURCE_AWARE,4,17,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AWARE,4,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06581055772731413,0.06271997068664603,0.9787234042553191,0.9965635738831615,47,22
POOLED_SOURCE_AWARE,4,29,LEARNED_UNGATED,rnafold,-0.039975343148378854,-0.04275087719298243,0.32727272727272727,0.8687943262411347,55,15
POOLED_SOURCE_AWARE,4,29,LEARNED_UNGATED,petfold,-0.03519884255909043,-0.03222024017916192,0.37735849056603776,0.8825622775800712,53,16
POOLED_SOURCE_AWARE,4,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.06310176685016496,0.05130143752898242,0.7702702702702703,0.9415807560137457,74,22
POOLED_SOURCE_AWARE,4,29,LEARNED_SELECTIVE,rnafold,0.00047274387063119444,0.0014461538461538748,1.0,1.0,1,1
POOLED_SOURCE_AWARE,4,29,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AWARE,4,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06483023223658473,0.06271997068664603,0.9787234042553191,0.9965635738831615,47,22
POOLED_SOURCE_AWARE,4,41,LEARNED_UNGATED,rnafold,-0.045653433947447995,-0.047759019264448366,0.2962962962962963,0.8652482269503546,54,16
POOLED_SOURCE_AWARE,4,41,LEARNED_UNGATED,petfold,-0.044235777846025705,-0.04869601164190529,0.30357142857142855,0.8612099644128114,56,16
POOLED_SOURCE_AWARE,4,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.0602891241272398,0.04683125217142503,0.7317073170731707,0.9243986254295533,82,23
POOLED_SOURCE_AWARE,4,53,LEARNED_UNGATED,rnafold,-0.038000258806854516,-0.038763636363636333,0.33962264150943394,0.875886524822695,53,17
POOLED_SOURCE_AWARE,4,53,LEARNED_UNGATED,petfold,-0.03813606336940061,-0.03317384370015952,0.38596491228070173,0.8754448398576512,57,18
POOLED_SOURCE_AWARE,4,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.06261504714552991,0.04894625011437226,0.7468354430379747,0.9312714776632303,79,22
POOLED_SOURCE_AWARE,4,53,LEARNED_SELECTIVE,rnafold,0.0,0.0,0.0,1.0,0,0
POOLED_SOURCE_AWARE,4,53,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AWARE,4,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.0674149893363057,0.06422638593780172,0.9791666666666666,0.9965635738831615,48,22
POOLED_SOURCE_AWARE,4,67,LEARNED_UNGATED,rnafold,-0.047248802523644474,-0.047759019264448366,0.2962962962962963,0.8652482269503546,54,16
POOLED_SOURCE_AWARE,4,67,LEARNED_UNGATED,petfold,-0.041421127040729276,-0.04069793562010027,0.3559322033898305,0.8647686832740213,59,16
POOLED_SOURCE_AWARE,4,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.0623904576015921,0.049216288235711225,0.7532467532467533,0.9347079037800687,77,22
POOLED_SOURCE_AWARE,4,67,LEARNED_SELECTIVE,rnafold,0.00047274387063119444,0.0014461538461538748,1.0,1.0,1,1
POOLED_SOURCE_AWARE,4,67,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AWARE,4,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06736565398219625,0.0657376684434039,0.9795918367346939,0.9965635738831615,49,22
POOLED_SOURCE_AGNOSTIC,0,17,LEARNED_UNGATED,rnafold,-0.07308152558381022,-0.11758854506419536,0.13953488372093023,0.7605177993527508,86,16
POOLED_SOURCE_AGNOSTIC,0,17,LEARNED_UNGATED,petfold,-0.061268074213583275,-0.10255013077593722,0.2111111111111111,0.7694805194805194,90,17
POOLED_SOURCE_AGNOSTIC,0,17,LEARNED_UNGATED,trrosettarna2_native_ss,-0.0014931181753954003,-0.014223984805459278,0.525,0.819620253164557,120,25
POOLED_SOURCE_AGNOSTIC,0,17,LEARNED_SELECTIVE,rnafold,-0.004581032945549075,-0.010010752616948504,0.125,0.9773462783171522,8,4
POOLED_SOURCE_AGNOSTIC,0,17,LEARNED_SELECTIVE,petfold,-0.0019606066985091266,-0.007392473118279508,0.3,0.9772727272727273,10,5
POOLED_SOURCE_AGNOSTIC,0,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05698860619962627,0.0650255965694495,0.9310344827586207,0.9873417721518988,58,19
POOLED_SOURCE_AGNOSTIC,0,29,LEARNED_UNGATED,rnafold,-0.06569015626055234,-0.106779986100767,0.16666666666666666,0.7734627831715211,84,16
POOLED_SOURCE_AGNOSTIC,0,29,LEARNED_UNGATED,petfold,-0.05193656041148124,-0.09040961758146115,0.24719101123595505,0.7824675324675324,89,17
POOLED_SOURCE_AGNOSTIC,0,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.013681625415020205,0.0021895096324653363,0.5663716814159292,0.8449367088607594,113,23
POOLED_SOURCE_AGNOSTIC,0,29,LEARNED_SELECTIVE,rnafold,-0.005067241454197977,-0.01165320761726174,0.1111111111111111,0.9741100323624595,9,4
POOLED_SOURCE_AGNOSTIC,0,29,LEARNED_SELECTIVE,petfold,-0.001159458885318947,-0.007703418391911354,0.3333333333333333,0.974025974025974,12,6
POOLED_SOURCE_AGNOSTIC,0,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05778747741064169,0.06325063094216465,0.9016393442622951,0.9810126582278481,61,19
POOLED_SOURCE_AGNOSTIC,0,41,LEARNED_UNGATED,rnafold,-0.08866334655844249,-0.12590923165166723,0.15789473684210525,0.7411003236245954,95,19
POOLED_SOURCE_AGNOSTIC,0,41,LEARNED_UNGATED,petfold,-0.07405015247244175,-0.10595153047205585,0.22105263157894736,0.7597402597402597,95,20
POOLED_SOURCE_AGNOSTIC,0,41,LEARNED_UNGATED,trrosettarna2_native_ss,-0.0011364607225299971,-0.013226797098878973,0.5284552845528455,0.8164556962025317,123,25
POOLED_SOURCE_AGNOSTIC,0,41,LEARNED_SELECTIVE,rnafold,-0.006151610404513814,-0.015569845640309388,0.2,0.9611650485436893,15,4
POOLED_SOURCE_AGNOSTIC,0,41,LEARNED_SELECTIVE,petfold,-0.002243827835634784,-0.01165954139137193,0.3333333333333333,0.961038961038961,18,6
POOLED_SOURCE_AGNOSTIC,0,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05620372726101579,0.06451284120226353,0.890625,0.9778481012658228,64,21
POOLED_SOURCE_AGNOSTIC,0,53,LEARNED_UNGATED,rnafold,-0.07289540129091024,-0.10946098189920639,0.1724137931034483,0.7669902912621359,87,19
POOLED_SOURCE_AGNOSTIC,0,53,LEARNED_UNGATED,petfold,-0.06473606493486744,-0.09917175239755882,0.2222222222222222,0.7727272727272727,90,19
POOLED_SOURCE_AGNOSTIC,0,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.0056492788442116335,-0.005244456355495641,0.5470085470085471,0.8322784810126582,117,24
POOLED_SOURCE_AGNOSTIC,0,53,LEARNED_SELECTIVE,rnafold,-0.007948477409646824,-0.015260450961897876,0.15384615384615385,0.9644012944983819,13,5
POOLED_SOURCE_AGNOSTIC,0,53,LEARNED_SELECTIVE,petfold,-0.005328051162606875,-0.012671083812932249,0.26666666666666666,0.9642857142857143,15,6
POOLED_SOURCE_AGNOSTIC,0,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05328060936826106,0.06182081418932461,0.9,0.9810126582278481,60,19
POOLED_SOURCE_AGNOSTIC,0,67,LEARNED_UNGATED,rnafold,-0.06803462914503022,-0.10477000432687289,0.1686746987951807,0.7766990291262136,83,17
POOLED_SOURCE_AGNOSTIC,0,67,LEARNED_UNGATED,petfold,-0.05835725527094992,-0.09114526953886115,0.23255813953488372,0.7857142857142857,86,18
POOLED_SOURCE_AGNOSTIC,0,67,LEARNED_UNGATED,trrosettarna2_native_ss,-0.0020576070911087017,-0.008998609179415862,0.5378151260504201,0.8259493670886076,119,25
POOLED_SOURCE_AGNOSTIC,0,67,LEARNED_SELECTIVE,rnafold,-0.00631631515482447,-0.01390661934584081,0.21428571428571427,0.9644012944983819,14,4
POOLED_SOURCE_AGNOSTIC,0,67,LEARNED_SELECTIVE,petfold,-0.0019982761756890313,-0.008647493198600809,0.3888888888888889,0.9642857142857143,18,7
POOLED_SOURCE_AGNOSTIC,0,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05318153929113152,0.06199987796128004,0.9137931034482759,0.9841772151898734,58,19
POOLED_SOURCE_AGNOSTIC,1,17,LEARNED_UNGATED,rnafold,-0.04409110711229099,-0.04090354090354087,0.30952380952380953,0.8806584362139918,42,20
POOLED_SOURCE_AGNOSTIC,1,17,LEARNED_UNGATED,petfold,-0.03560669702442372,-0.029456738120654413,0.38095238095238093,0.8925619834710744,42,20
POOLED_SOURCE_AGNOSTIC,1,17,LEARNED_UNGATED,trrosettarna2_native_ss,-0.020116794889433378,-0.0022518702431947313,0.5609756097560976,0.8536585365853658,82,23
POOLED_SOURCE_AGNOSTIC,1,29,LEARNED_UNGATED,rnafold,-0.041883793575643084,-0.041504312420647005,0.3181818181818182,0.8765432098765432,44,19
POOLED_SOURCE_AGNOSTIC,1,29,LEARNED_UNGATED,petfold,-0.03424378134475229,-0.03231704662535739,0.37777777777777777,0.8842975206611571,45,20
POOLED_SOURCE_AGNOSTIC,1,29,LEARNED_UNGATED,trrosettarna2_native_ss,-0.008508514504257913,0.007015559508767644,0.5897435897435898,0.8699186991869918,78,23
POOLED_SOURCE_AGNOSTIC,1,41,LEARNED_UNGATED,rnafold,-0.040380206361916554,-0.04210989010989008,0.32608695652173914,0.8724279835390947,46,20
POOLED_SOURCE_AGNOSTIC,1,41,LEARNED_UNGATED,petfold,-0.03361706882865518,-0.035211678832116844,0.375,0.8760330578512396,48,20
POOLED_SOURCE_AGNOSTIC,1,41,LEARNED_UNGATED,trrosettarna2_native_ss,-0.006149857018986733,0.004712886912234149,0.5822784810126582,0.8658536585365854,79,23
POOLED_SOURCE_AGNOSTIC,1,53,LEARNED_UNGATED,rnafold,-0.032703377152323895,-0.0357791814484727,0.3157894736842105,0.8930041152263375,38,20
POOLED_SOURCE_AGNOSTIC,1,53,LEARNED_UNGATED,petfold,-0.0264893757643157,-0.026068821689259725,0.3783783783783784,0.9049586776859504,37,19
POOLED_SOURCE_AGNOSTIC,1,53,LEARNED_UNGATED,trrosettarna2_native_ss,-0.0013975286091914795,0.017916224927602253,0.6266666666666667,0.8861788617886179,75,23
POOLED_SOURCE_AGNOSTIC,1,67,LEARNED_UNGATED,rnafold,-0.027239521926952465,-0.028449811058506635,0.375,0.897119341563786,40,18
POOLED_SOURCE_AGNOSTIC,1,67,LEARNED_UNGATED,petfold,-0.022804637901189875,-0.02100695442266798,0.425,0.9049586776859504,40,18
POOLED_SOURCE_AGNOSTIC,1,67,LEARNED_UNGATED,trrosettarna2_native_ss,-0.009003354617906084,0.007015559508767644,0.5897435897435898,0.8699186991869918,78,23
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_UNGATED,rnafold,-0.07756702575739371,-0.06883913958382049,0.44936708860759494,0.7528409090909091,158,21
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_UNGATED,petfold,-0.0667389397740271,-0.0576464028714303,0.4774193548387097,0.7672413793103449,155,22
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.00813336012956392,0.012285231015757181,0.6617647058823529,0.8,204,23
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_SELECTIVE,rnafold,-0.0024286287125712077,-0.005252208815683224,0.4166666666666667,0.9801136363636364,12,3
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_SELECTIVE,petfold,-0.0007747964327242327,-0.0039059231219820134,0.5263157894736842,0.9741379310344828,19,5
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05903483928391764,0.0863475645942321,0.9487179487179487,0.9826086956521739,117,20
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_UNGATED,rnafold,-0.07293687618138439,-0.06369259879193656,0.45806451612903226,0.7613636363636364,155,22
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_UNGATED,petfold,-0.057750493470747156,-0.0441003212625215,0.5034013605442177,0.7902298850574713,147,23
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.015401654423558892,0.023960727890143918,0.6852791878172588,0.8202898550724638,197,24
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_SELECTIVE,rnafold,-0.00043182739697099115,-0.0015024798210638846,0.5,0.9914772727272727,6,4
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_SELECTIVE,petfold,0.0014950403884415736,0.0007758512029976128,0.6428571428571429,0.985632183908046,14,6
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.061329989496611975,0.08924746251326299,0.95,0.9826086956521739,120,21
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_UNGATED,rnafold,-0.07533987963997858,-0.06634160541445311,0.45161290322580644,0.7585227272727273,155,22
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_UNGATED,petfold,-0.0614302856075458,-0.04914672617201643,0.49333333333333335,0.7816091954022989,150,23
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.013862184522152092,0.02529379184785885,0.689119170984456,0.8260869565217391,193,24
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_SELECTIVE,rnafold,-0.002492789458303867,-0.002325925195880374,0.5555555555555556,0.9772727272727273,18,5
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_SELECTIVE,petfold,0.0006898326121157067,0.0022965256108239407,0.6666666666666666,0.9798850574712644,21,7
