variant,fold,seed,mode,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,macro_delta_f1,micro_delta_f1,modified_pair_count,modified_rna_count,beneficial_edit_count,harmful_edit_count,modification_precision,delete_recall,beneficial_harmful_ratio,correct_pair_preservation
POOLED_SOURCE_AGNOSTIC,1,53,LEARNED_UNGATED,0.9286461301044634,0.8257858846400512,0.86964520294072,0.930298719772404,0.8074074074074075,0.8645076007931263,-0.020196760508610356,-0.01462649421589357,150,62,73,77,0.4866666666666667,0.5983606557377049,0.948051948051948,0.8946648426812586
POOLED_SOURCE_AGNOSTIC,1,67,LEARNED_UNGATED,0.9319821141016793,0.8251325256533589,0.8701594586339811,0.9366906474820144,0.8037037037037037,0.8651162790697674,-0.019682504815349475,-0.014017815939252443,158,59,78,80,0.4936708860759494,0.639344262295082,0.975,0.8905608755129959
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_UNGATED,0.9020807908933554,0.7188172157392319,0.7840217392769466,0.9181818181818182,0.5855072463768116,0.7150442477876107,-0.045390868467285635,-0.03756648321707068,517,66,280,237,0.5415860735009671,0.7954545454545454,1.1814345991561181,0.7732057416267942
POOLED_SOURCE_AGNOSTIC,2,17,LEARNED_SELECTIVE,0.8648922262167165,0.8419172218359267,0.848023079123773,0.8190552441953562,0.741304347826087,0.7782426778242678,0.018610471379540732,0.02563194681958647,148,28,126,22,0.8513513513513513,0.35795454545454547,5.7272727272727275,0.9789473684210527
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_UNGATED,0.9101316063499034,0.7198693046181801,0.7909840360013747,0.9198218262806236,0.5985507246376811,0.7251975417032485,-0.038428571742857555,-0.027413189301432883,499,69,280,219,0.561122244488978,0.7954545454545454,1.278538812785388,0.7904306220095694
POOLED_SOURCE_AGNOSTIC,2,29,LEARNED_SELECTIVE,0.867499922645666,0.8437690736877785,0.8502103419069265,0.8202068416865553,0.7471014492753624,0.7819491846795601,0.020797734162694186,0.02933845367487875,140,31,126,14,0.9,0.35795454545454547,9.0,0.9866028708133971
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_UNGATED,0.9023942617982866,0.7223077031068992,0.7884432808357748,0.9165739710789766,0.5971014492753624,0.7231241772707327,-0.04096932690845742,-0.029486553733948595,498,69,277,221,0.5562248995983936,0.7869318181818182,1.253393665158371,0.7885167464114833
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_SELECTIVE,0.8691258556318162,0.84150055516926,0.8501630531451805,0.8258064516129032,0.7420289855072464,0.7816793893129771,0.02075044540094824,0.029068658308295747,157,32,136,21,0.8662420382165605,0.38636363636363635,6.476190476190476,0.9799043062200957
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_UNGATED,0.9104789480337726,0.72786249869991,0.7929546621939993,0.9268018018018018,0.5963768115942029,0.7257495590828924,-0.036457945550232886,-0.02686117192178894,509,65,287,222,0.5638506876227898,0.8153409090909091,1.2927927927927927,0.7875598086124402
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_SELECTIVE,0.8660887460088984,0.8416710937420583,0.8483921537895994,0.8252818035426731,0.7427536231884058,0.7818459191456903,0.018979546045367224,0.029235188141009005,155,32,135,20,0.8709677419354839,0.3835227272727273,6.75,0.9808612440191388
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_UNGATED,0.9038264087754541,0.7387522280359514,0.7977686237379632,0.9199561403508771,0.6079710144927536,0.7321116928446771,-0.03164398400626911,-0.0204990381600042,485,64,279,206,0.5752577319587628,0.7926136363636364,1.354368932038835,0.8028708133971292
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_SELECTIVE,0.8705218574104047,0.8383071135117943,0.8485744046615387,0.8264729620661824,0.7420289855072464,0.7819778541428026,0.019161796917306365,0.029367123138121287,158,34,137,21,0.8670886075949367,0.38920454545454547,6.523809523809524,0.9799043062200957
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_UNGATED,0.9461736063185336,0.8186810692460847,0.8673737210923306,0.9641943734015346,0.8133764832793959,0.882387361029842,-0.019144756699530013,-0.004846681523349439,171,62,91,80,0.5321637426900585,0.7647058823529411,1.1375,0.9040767386091128
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_SELECTIVE,0.9253907422310201,0.8971753427171384,0.9032198422057505,0.9450800915331807,0.8910463861920173,0.9172681843420322,0.01670136441388999,0.030034141788840674,79,24,71,8,0.8987341772151899,0.5966386554621849,8.875,0.9904076738609112
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_UNGATED,0.9561151040317708,0.8201240706890862,0.8739709278049462,0.972972972972973,0.8155339805825242,0.8873239436619719,-0.012547549986914232,8.990110878037694e-05,176,56,98,78,0.5568181818181818,0.8235294117647058,1.2564102564102564,0.9064748201438849
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_SELECTIVE,0.9253907422310201,0.8931307761725719,0.9011210767736517,0.9448275862068966,0.8867313915857605,0.9148580968280468,0.014602598981791226,0.02762405427485526,83,26,71,12,0.8554216867469879,0.5966386554621849,5.916666666666667,0.9856115107913669
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_UNGATED,0.9413429317595986,0.8428862758042325,0.8808849503518217,0.9613947696139477,0.8327939590075513,0.892485549132948,-0.005633527440038991,0.005251506579756482,150,53,88,62,0.5866666666666667,0.7394957983193278,1.4193548387096775,0.9256594724220624
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_SELECTIVE,0.9253907422310201,0.8961069666487622,0.9026642866501948,0.9450171821305842,0.889967637540453,0.9166666666666666,0.016145808858334436,0.029432624113475137,80,24,71,9,0.8875,0.5966386554621849,7.888888888888889,0.9892086330935251
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_UNGATED,0.9405550216691522,0.8234133046033202,0.86876781246294,0.963151207115629,0.8176914778856527,0.8844807467911319,-0.017750665328920636,-0.0027532957620596266,166,55,90,76,0.5421686746987951,0.7563025210084033,1.1842105263157894,0.9088729016786571
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_SELECTIVE,0.9267134935537713,0.8941228396646353,0.901900030330383,0.9459770114942528,0.8878101402373247,0.9159710628825821,0.015381552538522561,0.028737020329390628,83,26,72,11,0.8674698795180723,0.6050420168067226,6.545454545454546,0.986810551558753
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_UNGATED,0.9399159750609027,0.8266890227648741,0.8714044906332226,0.9619771863117871,0.8187702265372169,0.8846153846153846,-0.015113987158637996,-0.002618657937806912,164,51,89,75,0.5426829268292683,0.7478991596638656,1.1866666666666668,0.9100719424460432
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_SELECTIVE,0.9241281159683938,0.8951912157330114,0.9015296599600126,0.9438717067583047,0.8888888888888888,0.9155555555555556,0.01501118216815219,0.028321513002364074,80,26,70,10,0.875,0.5882352941176471,7.0,0.988009592326139
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_UNGATED,0.9468516571324543,0.8714636194415607,0.9011694649414986,0.9349693251533743,0.8327868852459016,0.8809248554913295,-0.0032581781953689884,-0.008658477842003798,190,50,98,92,0.5157894736842106,0.6490066225165563,1.065217391304348,0.892271662763466
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_SELECTIVE,0.9210667888090318,0.9413855820105821,0.9272336149728415,0.8941299790356394,0.9322404371584699,0.9127875869448903,0.02280597183597385,0.02320425361155698,51,26,50,1,0.9803921568627451,0.33112582781456956,50.0,0.9988290398126464
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_UNGATED,0.9467587800869628,0.8673961976658054,0.8987659833465229,0.9346485819975339,0.8284153005464481,0.8783314020857474,-0.005661659790344821,-0.011251931247585834,194,52,98,96,0.5051546391752577,0.6490066225165563,1.0208333333333333,0.8875878220140515
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_SELECTIVE,0.9210477474659773,0.9424327601410936,0.9277930364080694,0.8931937172774869,0.9322404371584699,0.9122994652406418,0.02336539327120178,0.02271613190730848,50,23,49,1,0.98,0.32450331125827814,49.0,0.9988290398126464
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_UNGATED,0.9467640340475307,0.8633722894752306,0.8964874890064904,0.9392059553349876,0.8273224043715847,0.8797210923881464,-0.007940154130377203,-0.00986224094518684,199,52,102,97,0.5125628140703518,0.6754966887417219,1.0515463917525774,0.8864168618266979
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_SELECTIVE,0.9200566877989308,0.9413855820105821,0.9265838423932444,0.8931937172774869,0.9322404371584699,0.9122994652406418,0.02215619925637671,0.02271613190730848,50,26,49,1,0.98,0.32450331125827814,49.0,0.9988290398126464
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_UNGATED,0.9473392064679259,0.8557371141929965,0.8927341093967421,0.9384422110552764,0.8163934426229508,0.8731735827001753,-0.011693533740125507,-0.01640975063315797,209,56,102,107,0.4880382775119617,0.6754966887417219,0.9532710280373832,0.8747072599531616
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_SELECTIVE,0.9218825399926381,0.9410198212281546,0.9276998684867979,0.8947368421052632,0.9289617486338798,0.9115281501340483,0.023272225349930113,0.021944816800715028,55,26,51,4,0.9272727272727272,0.33774834437086093,12.75,0.9953161592505855
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_UNGATED,0.9470562450473103,0.8696121144650557,0.900028348586846,0.9381953028430161,0.8295081967213115,0.8805104408352669,-0.0043992945500217,-0.00907289249806642,196,52,101,95,0.5153061224489796,0.6688741721854304,1.063157894736842,0.8887587822014051
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_SELECTIVE,0.9205990962360759,0.94250791646625,0.9274890914892799,0.8941299790356394,0.9322404371584699,0.9127875869448903,0.023061448352412108,0.02320425361155698,51,25,50,1,0.9803921568627451,0.33112582781456956,50.0,0.9988290398126464
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_UNGATED,0.9127651248533601,0.7986908762167073,0.8449875228542076,0.9216417910447762,0.7439759036144579,0.8233333333333334,-0.057804732742822745,-0.0895174790743476,77,18,15,62,0.19480519480519481,0.4166666666666667,0.24193548387096775,0.7993527508090615
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_SELECTIVE,0.8867580061264272,0.9217598343685299,0.9023273433163287,0.8953488372093024,0.927710843373494,0.9112426035502958,-0.0004649122807017569,-0.0016082088573851072,1,1,0,1,0.0,0.0,0.0,0.9967637540453075
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_UNGATED,0.9126884552229381,0.7902445868425408,0.8382676112329362,0.9272030651340997,0.7289156626506024,0.8161888701517707,-0.06452464436409415,-0.0966619422559103,84,17,17,67,0.20238095238095238,0.4722222222222222,0.2537313432835821,0.7831715210355987
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_SELECTIVE,0.8867580061264272,0.9217598343685299,0.9023273433163287,0.8953488372093024,0.927710843373494,0.9112426035502958,-0.0004649122807017569,-0.0016082088573851072,1,1,0,1,0.0,0.0,0.0,0.9967637540453075
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_UNGATED,0.9093465608465608,0.7789300088374257,0.8295971640509662,0.9186046511627907,0.713855421686747,0.8033898305084746,-0.07319509154606431,-0.10946098189920639,87,18,15,72,0.1724137931034483,0.4166666666666667,0.20833333333333334,0.7669902912621359
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_SELECTIVE,0.8894874287167194,0.9136039946413348,0.8995983060682983,0.9014925373134328,0.9096385542168675,0.9055472263868066,-0.0031939495287321407,-0.007303586020874331,10,4,3,7,0.3,0.08333333333333333,0.42857142857142855,0.9773462783171522
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_UNGATED,0.9061190476190477,0.792405655327906,0.8379388800834756,0.9144981412639405,0.7409638554216867,0.8186356073211315,-0.06485337551355487,-0.09421520508654946,76,17,13,63,0.17105263157894737,0.3611111111111111,0.20634920634920634,0.7961165048543689
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_SELECTIVE,0.8874722918407129,0.9217598343685299,0.9027036031147609,0.8979591836734694,0.927710843373494,0.9125925925925926,-8.865248226950672e-05,-0.00025821981508833414,2,1,1,1,0.5,0.027777777777777776,1.0,0.9967637540453075
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_UNGATED,0.9080238095238096,0.7937724072460646,0.839786166444669,0.9176029962546817,0.7379518072289156,0.8180300500834724,-0.06300608915236144,-0.09482076232420855,78,17,14,64,0.1794871794871795,0.3888888888888889,0.21875,0.7928802588996764
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_SELECTIVE,0.8880105056397963,0.9159569358178054,0.9000574861039489,0.8991097922848664,0.9126506024096386,0.905829596412556,-0.0027347694930815168,-0.007021215995124952,8,3,2,6,0.25,0.05555555555555555,0.3333333333333333,0.9805825242718447
LOMO_HOLDOUT_RNAFOLD,1,17,LEARNED_UNGATED,0.9173193418781654,0.8364361622174122,0.8707757938988591,0.91701244813278,0.8185185185185185,0.8649706457925636,-0.02938959452958645,-0.025139244317326503,35,18,13,22,0.37142857142857144,0.3939393939393939,0.5909090909090909,0.9094650205761317
LOMO_HOLDOUT_RNAFOLD,1,29,LEARNED_UNGATED,0.9313195947570948,0.8250935696248196,0.869559060077636,0.9276595744680851,0.8074074074074075,0.8633663366336634,-0.030606328350809436,-0.0267435534762267,41,19,16,25,0.3902439024390244,0.48484848484848486,0.64,0.897119341563786
LOMO_HOLDOUT_RNAFOLD,1,41,LEARNED_UNGATED,0.9311299459397286,0.831938056156806,0.8732132740257424,0.9273504273504274,0.8037037037037037,0.8611111111111112,-0.026952114402702832,-0.028998778998778896,42,18,16,26,0.38095238095238093,0.48484848484848486,0.6153846153846154,0.8930041152263375
LOMO_HOLDOUT_RNAFOLD,1,53,LEARNED_UNGATED,0.9159963878713878,0.8285567730880231,0.8668733512945911,0.9090909090909091,0.8148148148148148,0.859375,-0.033292037133854306,-0.030734890109890056,34,20,11,23,0.3235294117647059,0.3333333333333333,0.4782608695652174,0.9053497942386831
LOMO_HOLDOUT_RNAFOLD,1,67,LEARNED_UNGATED,0.9322603931779123,0.8336459836459836,0.8759728024143659,0.9279661016949152,0.8111111111111111,0.8656126482213439,-0.02419258601407948,-0.024497241888546184,40,18,16,24,0.4,0.48484848484848486,0.6666666666666666,0.9012345679012346
LOMO_HOLDOUT_RNAFOLD,2,17,LEARNED_UNGATED,0.912252906085143,0.7354089089910364,0.8002952082254211,0.8954248366013072,0.5956521739130435,0.7154046997389034,-0.06704158531005289,-0.05822167388747024,144,18,66,78,0.4583333333333333,0.673469387755102,0.8461538461538461,0.7784090909090909
LOMO_HOLDOUT_RNAFOLD,2,29,LEARNED_UNGATED,0.9119726916601918,0.7238399303096547,0.7933918484532954,0.8963210702341137,0.5826086956521739,0.7061923583662714,-0.07394494508217873,-0.06743401526010229,151,19,67,84,0.44370860927152317,0.6836734693877551,0.7976190476190477,0.7613636363636364
LOMO_HOLDOUT_RNAFOLD,2,41,LEARNED_UNGATED,0.9121007239857354,0.7321961902895291,0.7978021062495202,0.8973509933774835,0.5891304347826087,0.7112860892388452,-0.06953468728595386,-0.06234028438752848,148,18,67,81,0.4527027027027027,0.6836734693877551,0.8271604938271605,0.7698863636363636
LOMO_HOLDOUT_RNAFOLD,2,53,LEARNED_UNGATED,0.9185155731208363,0.7266741850354177,0.7954069791413193,0.9057239057239057,0.5847826086956521,0.7107001321003963,-0.07192981439415476,-0.06292624152597737,153,19,70,83,0.45751633986928103,0.7142857142857143,0.8433734939759037,0.7642045454545454
LOMO_HOLDOUT_RNAFOLD,2,67,LEARNED_UNGATED,0.914885228720368,0.7262213475222336,0.7960456493171089,0.9039735099337748,0.5934782608695652,0.7165354330708661,-0.07129114421836541,-0.05709094055550756,148,19,69,79,0.46621621621621623,0.7040816326530612,0.8734177215189873,0.7755681818181818
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_UNGATED,0.9643584656084657,0.8546177333445136,0.8977421982606512,0.9635036496350365,0.8543689320388349,0.9056603773584906,-0.03046001213187924,-0.03378315782972541,28,14,5,23,0.17857142857142858,0.3333333333333333,0.21739130434782608,0.9198606271777003
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_SELECTIVE,0.9527707631874298,0.9187066365007542,0.9257821258183577,0.95,0.9223300970873787,0.9359605911330049,-0.002420084574172629,-0.0034829440552111013,2,2,0,2,0.0,0.0,0.0,0.9930313588850174
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_UNGATED,0.9652116402116402,0.861890080880019,0.9016382164380369,0.9636363636363636,0.8576051779935275,0.9075342465753424,-0.026563993954493343,-0.031909288612873565,27,14,5,22,0.18518518518518517,0.3333333333333333,0.22727272727272727,0.9233449477351916
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_SELECTIVE,0.9527707631874298,0.9162556561085973,0.9245194995557314,0.9498327759197325,0.919093851132686,0.9342105263157895,-0.0036827108367988907,-0.005233008872426503,3,3,0,3,0.0,0.0,0.0,0.9895470383275261
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_UNGATED,0.9648214285714286,0.8390915971140429,0.8882243661480596,0.9629629629629629,0.8414239482200647,0.8981001727115717,-0.03997784424447066,-0.041343362476644274,32,16,5,27,0.15625,0.3333333333333333,0.18518518518518517,0.9059233449477352
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_SELECTIVE,0.9527707631874298,0.9216828269769447,0.9273253356949009,0.9501661129568106,0.9255663430420712,0.9377049180327869,-0.0008768746976294169,-0.0017386171554291119,1,1,0,1,0.0,0.0,0.0,0.9965156794425087
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_UNGATED,0.9577310806477474,0.8422461180317219,0.8871776642283752,0.9525547445255474,0.8446601941747572,0.8953687821612349,-0.04102454616415521,-0.04407475302698105,28,14,2,26,0.07142857142857142,0.13333333333333333,0.07692307692307693,0.9094076655052264
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_SELECTIVE,0.9527707631874298,0.9216828269769447,0.9273253356949009,0.9501661129568106,0.9255663430420712,0.9377049180327869,-0.0008768746976294169,-0.0017386171554291119,1,1,0,1,0.0,0.0,0.0,0.9965156794425087
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_UNGATED,0.9614237614237614,0.8661475558611782,0.9018382822809063,0.9602888086642599,0.86084142394822,0.9078498293515358,-0.0263639281116239,-0.0315937058366802,25,12,4,21,0.16,0.26666666666666666,0.19047619047619047,0.926829268292683
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_SELECTIVE,0.9527707631874298,0.9216828269769447,0.9273253356949009,0.9501661129568106,0.9255663430420712,0.9377049180327869,-0.0008768746976294169,-0.0017386171554291119,1,1,0,1,0.0,0.0,0.0,0.9965156794425087
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_UNGATED,0.9384861300979722,0.8657118752706987,0.8946201761440911,0.9157509157509157,0.819672131147541,0.8650519031141869,-0.036097291955164756,-0.03734809688581309,47,15,15,32,0.3191489361702128,0.39473684210526316,0.46875,0.8865248226950354
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_SELECTIVE,0.9262977678309486,0.9421867484367484,0.9310756088964878,0.886435331230284,0.921311475409836,0.9035369774919614,0.0003581407972320927,0.0011369774919613995,3,3,2,1,0.6666666666666666,0.05263157894736842,2.0,0.9964539007092199
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_UNGATED,0.9469359746533659,0.8620107153195389,0.8966484699177407,0.9291044776119403,0.8163934426229508,0.8691099476439791,-0.034068998181514945,-0.033290052356020894,52,16,19,33,0.36538461538461536,0.5,0.5757575757575758,0.8829787234042553
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_SELECTIVE,0.925295060179398,0.9436748436748438,0.9311902119698869,0.8840125391849529,0.9245901639344263,0.9038461538461539,0.00047274387063119444,0.0014461538461538748,1,1,1,0,1.0,0.02631578947368421,inf,1.0
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_UNGATED,0.9408922384823416,0.8680747901336137,0.8968765455353488,0.9194139194139194,0.8229508196721311,0.8685121107266436,-0.033840922563906924,-0.0338878892733564,47,14,16,31,0.3404255319148936,0.42105263157894735,0.5161290322580645,0.8900709219858156
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_SELECTIVE,0.925295060179398,0.9436748436748438,0.9311902119698869,0.8840125391849529,0.9245901639344263,0.9038461538461539,0.00047274387063119444,0.0014461538461538748,1,1,1,0,1.0,0.02631578947368421,inf,1.0
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_UNGATED,0.9508567821067823,0.868019330886978,0.900878897292596,0.9360902255639098,0.8163934426229508,0.87215411558669,-0.029838570806659886,-0.030245884413309998,54,14,21,33,0.3888888888888889,0.5526315789473685,0.6363636363636364,0.8829787234042553
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_SELECTIVE,0.9247126229034124,0.9421867484367484,0.9301917705126496,0.8836477987421384,0.921311475409836,0.9020866773675762,-0.0005256975866062922,-0.0003133226324237848,2,2,1,1,0.5,0.02631578947368421,1.0,0.9964539007092199
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_UNGATED,0.9396826057237956,0.8766280424368659,0.9015382319326498,0.9133574007220217,0.8295081967213115,0.8694158075601375,-0.029179236166606132,-0.0329841924398625,43,13,14,29,0.32558139534883723,0.3684210526315789,0.4827586206896552,0.8971631205673759
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_SELECTIVE,0.925295060179398,0.9398869648869649,0.9292060849857601,0.8836477987421384,0.921311475409836,0.9020866773675762,-0.0015113831134957918,-0.0003133226324237848,2,2,1,1,0.5,0.02631578947368421,1.0,0.9964539007092199
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_UNGATED,0.8954076707606119,0.8124022714994581,0.8444786758201753,0.9097472924187726,0.7590361445783133,0.8275862068965517,-0.04875469530515794,-0.07563959955506117,73,18,17,56,0.2328767123287671,0.40476190476190477,0.30357142857142855,0.8181818181818182
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_SELECTIVE,0.8779327222485118,0.9168265010351968,0.8952983814938114,0.8866279069767442,0.9186746987951807,0.9023668639053254,0.0020650103684780818,-0.0008589425462874889,6,5,3,3,0.5,0.07142857142857142,1.0,0.9902597402597403
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_UNGATED,0.9025185185185185,0.7980344659602971,0.8375082455668809,0.9176029962546817,0.7379518072289156,0.8180300500834724,-0.055725125558452396,-0.08519575636814047,83,18,20,63,0.24096385542168675,0.47619047619047616,0.31746031746031744,0.7954545454545454
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_SELECTIVE,0.8783065397353726,0.912376259489303,0.8932860334521355,0.887905604719764,0.9066265060240963,0.8971684053651267,5.266232680226413e-05,-0.006057401086486225,11,5,4,7,0.36363636363636365,0.09523809523809523,0.5714285714285714,0.9772727272727273
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_UNGATED,0.9007423687423688,0.810034465960297,0.8450023767918319,0.9157509157509157,0.7530120481927711,0.8264462809917356,-0.04823099433350138,-0.07677952545987732,77,17,19,58,0.24675324675324675,0.4523809523809524,0.3275862068965517,0.8116883116883117
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_SELECTIVE,0.8814474823422193,0.9103955831608005,0.8937350949496442,0.8952095808383234,0.9006024096385542,0.8978978978978979,0.0005017238243109689,-0.005327908553715011,16,6,7,9,0.4375,0.16666666666666666,0.7777777777777778,0.9707792207792207
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_UNGATED,0.900967032967033,0.7976770654750195,0.8376379164426008,0.9114391143911439,0.7439759036144579,0.8192371475953566,-0.0555954546827325,-0.08398865885625628,79,18,18,61,0.22784810126582278,0.42857142857142855,0.29508196721311475,0.801948051948052
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_SELECTIVE,0.8832474823422193,0.9045785896967483,0.8914644666983436,0.8942598187311178,0.891566265060241,0.8929110105580694,-0.0017689044269895505,-0.01031479589354345,19,8,7,12,0.3684210526315789,0.16666666666666666,0.5833333333333334,0.961038961038961
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_UNGATED,0.895994708994709,0.8214350261843868,0.8482674671881715,0.9097472924187726,0.7590361445783133,0.8275862068965517,-0.04496590393716181,-0.07563959955506117,73,15,17,56,0.2328767123287671,0.40476190476190477,0.30357142857142855,0.8181818181818182
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_SELECTIVE,0.8783065397353726,0.913487370600414,0.8938655103133025,0.888235294117647,0.9096385542168675,0.8988095238095238,0.0006321391879692673,-0.004416282642089042,10,5,4,6,0.4,0.09523809523809523,0.6666666666666666,0.9805194805194806
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_UNGATED,0.9119182170169012,0.8424663299663301,0.8724767904848214,0.9065040650406504,0.825925925925926,0.8643410852713178,-0.022595500896192524,-0.01887059356079901,32,17,13,19,0.40625,0.3611111111111111,0.6842105263157895,0.9214876033057852
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_SELECTIVE,0.8876750415056867,0.911866807960558,0.8974438452657258,0.8768115942028986,0.8962962962962963,0.8864468864468864,0.0023715538847117836,0.0032352076147695863,2,2,2,0,1.0,0.05555555555555555,inf,1.0
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_UNGATED,0.9224531201369438,0.8388949013949013,0.8742581054702762,0.9208333333333333,0.8185185185185185,0.8666666666666667,-0.020814185910737876,-0.016545012165450124,38,18,17,21,0.4473684210526316,0.4722222222222222,0.8095238095238095,0.9132231404958677
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_SELECTIVE,0.8876750415056867,0.911866807960558,0.8974438452657258,0.8768115942028986,0.8962962962962963,0.8864468864468864,0.0023715538847117836,0.0032352076147695863,2,2,2,0,1.0,0.05555555555555555,inf,1.0
LOMO_HOLDOUT_PETFOLD,1,41,LEARNED_UNGATED,0.9286311026936026,0.8485434704184706,0.8834441930718363,0.9214876033057852,0.825925925925926,0.87109375,-0.011628098309177612,-0.01211792883211682,36,17,17,19,0.4722222222222222,0.4722222222222222,0.8947368421052632,0.9214876033057852
LOMO_HOLDOUT_PETFOLD,1,53,LEARNED_UNGATED,0.9294291302379537,0.8341916185666185,0.8753486583509146,0.9246861924686193,0.8185185185185185,0.8683693516699411,-0.01972363303009933,-0.014842327162175706,39,19,18,21,0.46153846153846156,0.5,0.8571428571428571,0.9132231404958677
LOMO_HOLDOUT_PETFOLD,1,67,LEARNED_UNGATED,0.9171293983793983,0.8397306397306398,0.8736047121141289,0.9139344262295082,0.825925925925926,0.867704280155642,-0.021467579266884904,-0.01550739867647477,34,18,15,19,0.4411764705882353,0.4166666666666667,0.7894736842105263,0.9214876033057852
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_UNGATED,0.9146278344504889,0.7336360213848154,0.7977733682304694,0.900990099009901,0.5934782608695652,0.7155963302752294,-0.05849203994156099,-0.0483992789454073,148,21,73,75,0.49324324324324326,0.7087378640776699,0.9733333333333334,0.7844827586206896
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_SELECTIVE,0.8713456112908705,0.8511506688196979,0.856753313724366,0.7813211845102506,0.7456521739130435,0.7630700778642937,0.00048790555233574107,-0.0009255313563429901,12,5,7,5,0.5833333333333334,0.06796116504854369,1.4,0.985632183908046
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_UNGATED,0.9116958394918923,0.7450022044436269,0.8061562346667562,0.8949044585987261,0.6108695652173913,0.7260981912144703,-0.05010917350527396,-0.03789741800616642,137,20,70,67,0.5109489051094891,0.6796116504854369,1.044776119402985,0.8074712643678161
