condition,track,source,metric,mean,population_sd,min,max,n
ERN,combined,rnafold,event_fp_removal,0.21034510891735336,0.030670549845266164,0.16871991515052623,0.26025944358325853,5
ERN,combined,rnafold,event_modification_precision,0.7286228928648694,0.014238866927299396,0.7079767203012667,0.7523676880222842,5
ERN,combined,rnafold,event_coverage,0.035544737689089154,0.004864360307941413,0.029379224332153203,0.043892822658513034,5
ERN,combined,rnafold,event_delta_f1,0.006219281445665503,0.0011644249962519438,0.0044749461862870765,0.007774604515715988,5
ERN,combined,rnafold,event_resulting_precision,0.8990806309193058,0.0034216244297913317,0.8944177901205144,0.9046181359141595,5
ERN,combined,rnafold,event_resulting_recall,0.8781827442192116,0.0012013644676292577,0.8759600692675971,0.8792299073036569,5
ERN,combined,rnafold,event_resulting_f1,0.8885031564621133,0.0011644249962519438,0.8867588212027349,0.8900584795321638,5
ERN,combined,rnafold,event_lost_tp,955.8,117.9379497871656,853.0,1174.0,5
ERN,combined,rnafold,event_removed_fp,2578.2,375.92892945342743,2068.0,3190.0,5
ERN,combined,rnafold,rna_tp_preservation,0.9922517041924583,0.001627544225345462,0.9898948386540805,0.9940560783494693,5
ERN,combined,rnafold,rna_fp_removal,0.21742994980759947,0.023858275631790014,0.18384110567699266,0.2548963467207968,5
ERN,combined,rnafold,rna_modification_precision,0.7738390760775286,0.02138237737618914,0.7348431281211901,0.7923011412632778,5
ERN,combined,rnafold,rna_coverage,0.024819129621790167,0.003513901462663845,0.020999982466169503,0.030294151324262913,5
ERN,combined,rnafold,rna_delta_f1,0.003157916992522251,0.0004542782440776501,0.002595669586997609,0.0038179906191825462,5
ERN,combined,rnafold,rna_resulting_precision,0.9188413197039308,0.0015214404198972467,0.9168380197566433,0.9211169388806808,5
ERN,combined,rnafold,rna_resulting_recall,0.9083503027154659,0.000954870444427264,0.9069122838765699,0.9093707540201711,5
ERN,combined,rnafold,rna_resulting_f1,0.9165240089997113,0.00045427824407769546,0.9159617615941866,0.9171840826263717,5
ERN,combined,petfold,event_auprc,0.6773672356416296,0.01570060869748495,0.6485035387401177,0.6920827686754755,5
ERN,combined,petfold,event_auroc,0.9065033719438613,0.001844933463996273,0.9038934189601597,0.908553784810737,5
ERN,combined,petfold,event_brier,0.06707704037823328,0.0016160840779842062,0.06522870222766651,0.07007202160067788,5
ERN,combined,petfold,event_ece,0.016292096880867402,0.0021915383655086054,0.013093640858943146,0.01877515555811674,5
ERN,combined,petfold,rna_auprc,0.7660429677391047,0.003999625410569825,0.7582465261563093,0.7691308143841366,5
ERN,combined,petfold,rna_auroc,0.866556011876565,0.0028984049284072116,0.8617215660706425,0.8706241214270694,5
ERN,combined,petfold,rna_brier,0.056104539251983464,0.0011611841973098139,0.05492506637674046,0.05794985538004485,5
ERN,combined,petfold,rna_ece,0.09359683526114819,0.0021778061195131936,0.09089625244679649,0.09647630780426275,5
ERN,combined,petfold,event_tp_preservation,0.9901778701778703,0.0012415397478294306,0.9879071379071379,0.9915453915453916,5
ERN,combined,petfold,event_fp_removal,0.24756395995550612,0.028805969867671036,0.20726733407489803,0.29084167593622545,5
ERN,combined,petfold,event_modification_precision,0.796585693584526,0.01617653033838901,0.7783347257031468,0.8262108262108262,5
ERN,combined,petfold,event_coverage,0.041860790486183984,0.004679540492299248,0.035886673662119624,0.049657722480387745,5
ERN,combined,petfold,event_delta_f1,0.010094193483544123,0.0014212640934961782,0.007936385367270482,0.011623693778919031,5
ERN,combined,petfold,event_resulting_precision,0.8941867793528708,0.0035457227333459515,0.8891929431763999,0.8994384621855809,5
ERN,combined,petfold,event_resulting_recall,0.8732769685239891,0.0010949629353883459,0.8712743200570439,0.8744830396251401,5
ERN,combined,petfold,event_resulting_f1,0.8836029078881648,0.0014212640934961782,0.8814450997718912,0.8851324081835398,5
ERN,combined,petfold,event_lost_tp,850.4,107.49251136707151,732.0,1047.0,5
ERN,combined,petfold,event_removed_fp,3338.4,388.4485036655438,2795.0,3922.0,5
ERN,combined,petfold,rna_tp_preservation,0.993180919742842,0.0015118982990735153,0.9908376365942889,0.9945763192523387,5
ERN,combined,petfold,rna_fp_removal,0.2824525295036877,0.02617712571868543,0.24417306937627897,0.31486377322625675,5
ERN,combined,petfold,rna_modification_precision,0.8383906137939379,0.020915811013453002,0.7986642469484092,0.8556306288357153,5
ERN,combined,petfold,rna_coverage,0.029906715153677703,0.0035824227186399458,0.026038257699049324,0.03539581588123537,5
ERN,combined,petfold,rna_delta_f1,0.006370168624163053,0.000599093647806796,0.005648589619679328,0.00734118907507329,5
ERN,combined,petfold,rna_resulting_precision,0.9126574309434814,0.0017405517099392334,0.9103020972325995,0.9149250367159194,5
ERN,combined,petfold,rna_resulting_recall,0.9028702882371235,0.0008154828384708239,0.9014818942673399,0.9035753287226749,5
ERN,combined,petfold,rna_resulting_f1,0.9106931333831415,0.0005990936478068072,0.9099715543786577,0.9116641538340517,5
ERN,combined,trrosettarna2_native_ss,event_auprc,0.9241119117355595,0.003953040139512521,0.9172382829175915,0.9291000736985384,5
ERN,combined,trrosettarna2_native_ss,event_auroc,0.9613530675415323,0.0010370493505199938,0.959739320202057,0.9628554648129727,5
ERN,combined,trrosettarna2_native_ss,event_brier,0.049702143775420926,0.001565095862518922,0.04812946849440025,0.052346145167821184,5
ERN,combined,trrosettarna2_native_ss,event_ece,0.03317960391502221,0.0029521915760240018,0.028429213247422265,0.03752205158769872,5
ERN,combined,trrosettarna2_native_ss,rna_auprc,0.929929218011476,0.0026952158927633836,0.9259150279955305,0.9339068021490923,5
ERN,combined,trrosettarna2_native_ss,rna_auroc,0.959849265893822,0.001327365630130373,0.9581279905584046,0.962162943438628,5
ERN,combined,trrosettarna2_native_ss,rna_brier,0.045942966290106926,0.0014726105040190707,0.04478423676566758,0.048455384633748634,5
ERN,combined,trrosettarna2_native_ss,rna_ece,0.09716999916289856,0.0037916728109104944,0.09256182496085355,0.10299360396364679,5
ERN,combined,trrosettarna2_native_ss,event_tp_preservation,0.9898383903494636,0.0016478729350728912,0.9877987015976795,0.9921267093328422,5
ERN,combined,trrosettarna2_native_ss,event_fp_removal,0.7339598741470191,0.008067625678869572,0.7265966575409635,0.7494381563355534,5
ERN,combined,trrosettarna2_native_ss,event_modification_precision,0.9532059432977794,0.007285775364880786,0.9440219687367977,0.9633066895552813,5
ERN,combined,trrosettarna2_native_ss,event_coverage,0.16924265148317452,0.0022072757596685436,0.16706930461881112,0.17313132583139498,5
